time,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,measured_left_hip_yaw,measured_left_hip_roll,measured_left_hip_pitch,measured_left_knee,measured_left_ankle,measured_neck_pitch,measured_head_pitch,measured_head_yaw,measured_head_roll,measured_right_hip_yaw,measured_right_hip_roll,measured_right_hip_pitch,measured_right_knee,measured_right_ankle,trunk_z_m
3.28,-0.109297,-0.144375,-0.392084,0.276338,0.559189,0.269598,0.260098,-0.043662,0.008236,0.015797,0.276438,0.320699,0.387729,-0.311232,-0.024745,-0.002018,-0.378403,-0.107716,0.279942,0.245416,0.359073,-0.081922,-0.029962,0.059945,0.138966,0.43462,-0.105369,-0.459276,0.115973
3.3,-0.106115,-0.077799,-0.370184,0.400158,0.548928,0.220534,0.258622,0.087376,-0.011413,-0.036003,0.06695,0.325866,0.410344,-0.153021,-0.035198,-0.018605,-0.360807,-0.054288,0.308138,0.251651,0.358493,-0.087728,-0.033492,0.05415,0.148919,0.443012,-0.051461,-0.457203,0.117148
3.32,-0.083989,-0.000314,-0.395837,0.420615,0.530383,0.208214,0.273639,0.160312,0.003365,-0.036052,-0.000412,0.334786,0.409962,-0.110341,-0.048372,-0.040405,-0.352279,0.008842,0.345501,0.254864,0.355889,-0.083136,-0.033855,0.046288,0.152567,0.4376,-0.003592,-0.440095,0.118773
3.34,-0.007519,0.054529,-0.452122,0.39433,0.529824,0.211064,0.288835,0.175675,0.025171,-0.002836,-0.093142,0.29533,0.455537,-0.216494,-0.060438,-0.058369,-0.351095,0.077615,0.383381,0.253047,0.352141,-0.064315,-0.032449,0.035872,0.149033,0.428308,0.03438,-0.392373,0.119887
3.36,0.057553,0.08065,-0.539687,0.29543,0.555094,0.209609,0.297539,0.184963,0.046338,-0.004491,-0.121122,0.272758,0.468866,-0.347863,-0.065918,-0.068647,-0.357557,0.142683,0.417673,0.247969,0.349645,-0.0361,-0.02834,0.026742,0.137278,0.41579,0.06643,-0.335734,0.120388
3.38,0.078997,0.059663,-0.60176,0.106045,0.554367,0.228111,0.289007,0.164356,0.060236,0.035257,-0.187241,0.262631,0.46689,-0.455138,-0.062305,-0.070486,-0.374176,0.193371,0.448337,0.241209,0.349118,-0.003623,-0.021211,0.020988,0.116327,0.400528,0.094936,-0.290894,0.120355
3.4,0.06588,-0.04678,-0.630316,-0.164854,0.521003,0.252482,0.279872,0.102853,0.060615,0.126432,-0.157098,0.238418,0.442339,-0.511248,-0.050726,-0.067754,-0.401862,0.218021,0.474783,0.234353,0.349102,0.028326,-0.011505,0.019759,0.085601,0.384142,0.117712,-0.263508,0.119842
3.42,0.010043,-0.181997,-0.533299,-0.324434,0.403577,0.260891,0.251953,0.073558,0.053269,0.124085,0.06612,0.225947,0.296353,-0.567032,-0.034914,-0.066753,-0.437901,0.206218,0.49433,0.228939,0.349098,0.054078,-0.00074,0.025889,0.048641,0.367511,0.131427,-0.249631,0.118843
3.44,-0.027616,-0.30786,-0.347798,-0.370808,0.308721,0.236079,0.231669,0.053484,0.047593,0.065546,0.203101,0.226003,0.039327,-0.559117,-0.02067,-0.073198,-0.472198,0.158728,0.500501,0.22592,0.348224,0.071564,0.009013,0.036548,0.01991,0.349614,0.12848,-0.245022,0.117548
3.46,0.057251,-0.211797,-0.349814,-0.328016,0.301427,0.217196,0.244979,-0.006541,0.013929,0.07442,0.184622,0.273013,-0.231584,-0.499113,-0.011714,-0.091555,-0.49019,0.088186,0.490493,0.225159,0.344346,0.081646,0.016656,0.045156,0.01018,0.32777,0.102167,-0.249879,0.115897
3.48,0.102746,-0.129159,-0.323047,-0.407923,0.287532,0.228675,0.262376,-0.074524,-0.007273,0.086531,0.106178,0.281036,-0.351597,-0.494606,-0.003602,-0.107578,-0.489938,0.028437,0.479272,0.225185,0.341059,0.084106,0.022315,0.052508,0.018941,0.308,0.056458,-0.265858,0.115694
3.5,-0.008947,0.003221,-0.334955,-0.50039,0.260715,0.285274,0.255054,-0.079736,-0.019794,0.035428,0.047978,0.316966,-0.410664,-0.538343,0.004132,-0.116291,-0.481688,-0.005851,0.458144,0.223954,0.340726,0.075989,0.025089,0.060987,0.038829,0.29483,0.001912,-0.29497,0.117609
3.52,-0.031872,0.047699,-0.409641,-0.479104,0.230777,0.302424,0.271111,-0.119565,-0.041538,0.059646,0.004786,0.330688,-0.39389,-0.549527,0.008943,-0.11725,-0.469883,-0.040783,0.426232,0.223731,0.340327,0.061124,0.024583,0.066355,0.059017,0.288953,-0.060574,-0.331429,0.119187
3.54,-0.052306,0.11669,-0.429256,-0.465846,0.239095,0.2842,0.312524,-0.119863,-0.059375,0.064067,-0.029513,0.373979,-0.344511,-0.529924,0.008618,-0.11024,-0.460327,-0.07484,0.383848,0.226169,0.340166,0.040626,0.020961,0.068955,0.074303,0.289888,-0.123556,-0.370731,0.120209
3.56,-0.05601,0.174909,-0.417465,-0.446175,0.281545,0.262129,0.343504,-0.129508,-0.067593,0.054939,-0.035769,0.447533,-0.257266,-0.511343,0.004376,-0.094382,-0.453506,-0.10723,0.339767,0.230687,0.34115,0.017203,0.014129,0.070275,0.082322,0.297651,-0.178336,-0.407354,0.120542
3.58,-0.06235,0.189395,-0.357826,-0.425509,0.353522,0.241458,0.343389,-0.137582,-0.072052,0.028442,0.026952,0.529456,-0.120206,-0.483916,-0.002553,-0.068677,-0.447389,-0.13518,0.301211,0.235325,0.344772,-0.006574,0.004998,0.070509,0.084137,0.314168,-0.217151,-0.437575,0.120257
3.6,-0.0719,0.008863,-0.267893,-0.343778,0.448832,0.235827,0.315137,-0.129898,-0.080426,0.011187,0.21638,0.583539,0.113471,-0.406549,-0.010991,-0.034946,-0.438425,-0.156026,0.274332,0.238219,0.350596,-0.029256,-0.005141,0.069175,0.084487,0.340792,-0.232889,-0.459324,0.11949
3.62,-0.055081,-0.216868,-0.238433,-0.114038,0.534155,0.261318,0.279692,-0.107779,-0.087926,0.044527,0.39412,0.519541,0.336318,-0.352957,-0.020221,-0.007753,-0.421159,-0.165377,0.266714,0.239479,0.356357,-0.049571,-0.015235,0.065127,0.092117,0.376044,-0.217593,-0.468955,0.118657
3.64,-0.058473,-0.20139,-0.28407,0.168618,0.547172,0.285338,0.254239,-0.047772,-0.037478,0.040558,0.25832,0.457296,0.386204,-0.34994,-0.02816,0.001038,-0.397566,-0.149385,0.266981,0.239701,0.358798,-0.067146,-0.02499,0.060513,0.115012,0.412563,-0.167987,-0.466097,0.11749
3.66,-0.116431,-0.132259,-0.396565,0.273569,0.560751,0.263367,0.259883,-0.037779,0.008278,0.004119,0.265189,0.320956,0.380607,-0.314605,-0.034599,-0.00716,-0.371146,-0.103628,0.276779,0.242406,0.357022,-0.078702,-0.031676,0.056219,0.140463,0.441559,-0.09758,-0.456884,0.115908
3.68,-0.109242,-0.069606,-0.371572,0.393043,0.54658,0.214838,0.256994,0.094299,-0.010545,-0.048922,0.062895,0.332932,0.40381,-0.15524,-0.043861,-0.024602,-0.355024,-0.047781,0.304193,0.248229,0.356253,-0.084773,-0.034389,0.050543,0.150341,0.449403,-0.044708,-0.454495,0.11716
3.7,-0.085551,0.004084,-0.393966,0.408461,0.524626,0.204741,0.274749,0.166009,0.006432,-0.04854,0.000317,0.3434,0.406456,-0.114204,-0.056013,-0.045798,-0.348191,0.015741,0.341342,0.250834,0.353659,-0.079986,-0.034497,0.042037,0.153811,0.443724,0.001597,-0.437751,0.118857
3.72,-0.006363,0.057564,-0.455325,0.386679,0.527883,0.21038,0.287806,0.173235,0.024201,-0.009306,-0.079411,0.296071,0.448511,-0.210807,-0.067283,-0.062837,-0.348029,0.083107,0.379074,0.248927,0.35027,-0.060706,-0.032687,0.031672,0.150526,0.43398,0.038561,-0.393245,0.120175
3.74,0.057449,0.080502,-0.533293,0.285858,0.552265,0.214177,0.290287,0.180406,0.043679,-0.002081,-0.118018,0.281564,0.454246,-0.328614,-0.071946,-0.07153,-0.355155,0.146049,0.413382,0.244082,0.347964,-0.032317,-0.028288,0.023026,0.139192,0.421053,0.071003,-0.340442,0.120759
3.76,0.080082,0.064163,-0.590481,0.102108,0.54935,0.22952,0.279772,0.157466,0.057949,0.047684,-0.193248,0.268555,0.459793,-0.439418,-0.067366,-0.072068,-0.372286,0.194613,0.444173,0.237768,0.347338,-0.000138,-0.021152,0.017645,0.118869,0.405805,0.098258,-0.294901,0.120705
3.78,0.063732,-0.041501,-0.626289,-0.15966,0.515994,0.248293,0.272791,0.10222,0.058844,0.127787,-0.15675,0.248729,0.438788,-0.501607,-0.054608,-0.068219,-0.399774,0.217539,0.470662,0.231519,0.347266,0.030841,-0.011616,0.017074,0.088357,0.389518,0.119642,-0.265241,0.120096
3.8,0.009855,-0.177354,-0.538722,-0.3174,0.401375,0.26067,0.247187,0.069759,0.049902,0.129499,0.064235,0.244071,0.297933,-0.552634,-0.03794,-0.066405,-0.43519,0.204905,0.490173,0.226676,0.34722,0.055484,-0.0011,0.024413,0.050747,0.372974,0.133112,-0.250703,0.118978
3.82,-0.022278,-0.304301,-0.36161,-0.364983,0.304623,0.236367,0.226839,0.045697,0.046049,0.071082,0.206314,0.233124,0.0549,-0.559054,-0.023049,-0.072241,-0.469494,0.157551,0.496398,0.224033,0.346167,0.072021,0.008305,0.036428,0.021166,0.356128,0.129743,-0.244415,0.117577
3.84,0.056966,-0.21529,-0.353421,-0.323381,0.303699,0.213343,0.243408,-0.006313,0.015549,0.074529,0.185903,0.270233,-0.216923,-0.502504,-0.013247,-0.090049,-0.488556,0.087601,0.486483,0.223623,0.342091,0.080907,0.015581,0.04628,0.010644,0.335421,0.103307,-0.248105,0.115923
3.86,0.097423,-0.129096,-0.325737,-0.401212,0.289061,0.226281,0.261135,-0.069358,-0.005747,0.086057,0.109806,0.281605,-0.345487,-0.495863,-0.004077,-0.106286,-0.489109,0.027899,0.476064,0.223738,0.338594,0.082618,0.021096,0.054286,0.01863,0.316044,0.058244,-0.263843,0.115726
3.88,0.013924,-0.001112,-0.349728,-0.493605,0.259712,0.282154,0.25541,-0.084306,-0.019838,0.042677,0.048782,0.298759,-0.403387,-0.532358,0.004094,-0.115014,-0.481187,-0.006201,0.455919,0.222477,0.338206,0.074499,0.024013,0.062868,0.038064,0.302454,0.004575,-0.293121,0.117623
3.9,-0.02691,0.04004,-0.408817,-0.475882,0.227146,0.30043,0.268966,-0.114661,-0.038798,0.058435,0.00754,0.323994,-0.392097,-0.543776,0.009597,-0.116514,-0.470306,-0.04125,0.425789,0.222317,0.337856,0.05944,0.023697,0.068625,0.058098,0.294548,-0.057039,-0.329522,0.119143
3.92,-0.04472,0.118785,-0.429948,-0.465786,0.239927,0.283818,0.310491,-0.118063,-0.057476,0.063983,-0.028464,0.365916,-0.344084,-0.527069,0.010289,-0.110151,-0.46145,-0.075022,0.38434,0.224814,0.337734,0.039087,0.020434,0.071351,0.073451,0.293305,-0.11951,-0.36845,0.120123
3.94,-0.047451,0.179425,-0.417014,-0.449105,0.284703,0.259515,0.343591,-0.131077,-0.066819,0.05443,-0.036767,0.44409,-0.260359,-0.510253,0.007181,-0.094812,-0.455041,-0.10676,0.340425,0.229347,0.338818,0.01614,0.014046,0.072483,0.081783,0.298873,-0.174253,-0.40473,0.120449
3.96,-0.056458,0.190662,-0.366331,-0.419199,0.343536,0.240775,0.34339,-0.139184,-0.072633,0.034794,0.02493,0.524329,-0.124315,-0.482052,0.001012,-0.069155,-0.448887,-0.135407,0.303982,0.234123,0.342625,-0.007213,0.005282,0.072648,0.083863,0.313342,-0.213441,-0.434861,0.120166
3.98,-0.070901,0.018559,-0.275631,-0.342918,0.437407,0.233065,0.314393,-0.129253,-0.08152,0.012869,0.21225,0.581185,0.106499,-0.404975,-0.007033,-0.035487,-0.440051,-0.156465,0.277985,0.237248,0.348695,-0.029793,-0.004673,0.071533,0.084365,0.338399,-0.229981,-0.456669,0.119439
4.0,-0.05878,-0.213175,-0.244104,-0.116411,0.53152,0.2587,0.281581,-0.106253,-0.089222,0.044011,0.394283,0.518734,0.335772,-0.352212,-0.015789,-0.007973,-0.423536,-0.164745,0.267831,0.238459,0.354678,-0.050064,-0.014791,0.067589,0.091971,0.372855,-0.215977,-0.466412,0.118664
4.02,-0.059691,-0.205233,-0.286292,0.169077,0.548012,0.284136,0.258135,-0.048499,-0.038937,0.041769,0.260576,0.453316,0.392256,-0.35329,-0.023801,0.001697,-0.400852,-0.148828,0.267115,0.23863,0.357406,-0.067337,-0.024707,0.062818,0.114736,0.409008,-0.167497,-0.463753,0.117495
4.04,-0.115376,-0.135226,-0.398657,0.276425,0.560521,0.265514,0.262044,-0.041921,0.009753,0.009537,0.269521,0.315921,0.386112,-0.314702,-0.030823,-0.005775,-0.374945,-0.103624,0.27734,0.241347,0.356079,-0.078627,-0.031595,0.058299,0.140099,0.437775,-0.097431,-0.455009,0.115907
4.06,-0.108954,-0.071841,-0.372458,0.395891,0.548003,0.216831,0.258601,0.092129,-0.009861,-0.044374,0.063376,0.329295,0.40689,-0.153354,-0.040741,-0.023025,-0.358801,-0.048096,0.305429,0.247386,0.355553,-0.084801,-0.03439,0.052615,0.149997,0.445448,-0.044298,-0.452783,0.117154
4.08,-0.084148,0.003869,-0.394423,0.41188,0.526322,0.205919,0.275145,0.163845,0.006596,-0.042779,-0.002506,0.339434,0.411102,-0.114004,-0.053468,-0.044403,-0.351738,0.015519,0.342937,0.25033,0.353302,-0.080294,-0.034494,0.044273,0.153433,0.439732,0.00206,-0.435475,0.118852
4.1,-0.00695,0.056895,-0.451953,0.384515,0.525544,0.211072,0.28899,0.175298,0.026492,-0.007076,-0.088397,0.299506,0.453038,-0.215207,-0.065056,-0.061538,-0.351361,0.083333,0.38086,0.248563,0.350107,-0.061364,-0.032651,0.033696,0.149856,0.430278,0.039229,-0.389381,0.120062
4.12,0.05628,0.080543,-0.53488,0.284623,0.549618,0.210143,0.295581,0.183476,0.046336,-0.006315,-0.119025,0.27876,0.464032,-0.341829,-0.06989,-0.070619,-0.358163,0.146573,0.415019,0.243749,0.348093,-0.033144,-0.028098,0.024432,0.138118,0.417912,0.070999,-0.334453,0.120579
4.14,0.085306,0.061662,-0.611112,0.104425,0.554231,0.229913,0.286512,0.157838,0.057757,0.042938,-0.188189,0.248971,0.470631,-0.461982,-0.065649,-0.071625,-0.374739,0.195041,0.445377,0.237364,0.347748,-0.000871,-0.020676,0.018577,0.117383,0.40312,0.09857,-0.289822,0.120533
4.16,0.059693,-0.043754,-0.627686,-0.169599,0.519141,0.254743,0.274727,0.103409,0.05913,0.125561,-0.153294,0.246226,0.437694,-0.506816,-0.053115,-0.068246,-0.402613,0.217784,0.471755,0.23106,0.347767,0.030217,-0.010974,0.017634,0.08665,0.38633,0.12085,-0.26355,0.119999
4.18,0.003585,-0.181149,-0.53026,-0.325905,0.39346,0.262601,0.247131,0.070324,0.050865,0.12958,0.069384,0.242396,0.292365,-0.551153,-0.036723,-0.066741,-0.438776,0.204571,0.491417,0.226399,0.347746,0.055098,-0.000418,0.02423,0.049246,0.369307,0.134268,-0.250772,0.118965
4.2,-0.023094,-0.305884,-0.358159,-0.366209,0.297695,0.235488,0.227426,0.044167,0.045779,0.071044,0.209222,0.231368,0.044834,-0.555792,-0.02254,-0.072881,-0.472876,0.156232,0.497322,0.224175,0.346604,0.071935,0.009015,0.035828,0.01996,0.352107,0.13076,-0.245515,0.117604
4.22,0.061027,-0.21104,-0.352373,-0.32592,0.304216,0.213162,0.2449,-0.010811,0.014931,0.076193,0.185856,0.270235,-0.223456,-0.501592,-0.013399,-0.090955,-0.491158,0.085582,0.486568,0.223893,0.342333,0.081043,0.016277,0.045539,0.010013,0.331329,0.103624,-0.248935,0.115924
4.24,0.099386,-0.128165,-0.323902,-0.402955,0.289489,0.227961,0.261246,-0.073748,-0.006095,0.087476,0.106674,0.283232,-0.346265,-0.49664,-0.00439,-0.107213,-0.491041,0.025807,0.47561,0.223969,0.33884,0.082665,0.021715,0.053669,0.018669,0.312175,0.057574,-0.263999,0.115718
4.26,0.005291,-0.002051,-0.338862,-0.494573,0.260942,0.281283,0.255965,-0.08492,-0.019262,0.041633,0.048248,0.309233,-0.40503,-0.536249,0.004162,-0.115837,-0.482324,-0.008578,0.455922,0.222788,0.338449,0.07428,0.02451,0.062508,0.038516,0.299177,0.003191,-0.292906,0.117644
4.28,-0.01863,0.043109,-0.407635,-0.478215,0.232553,0.300704,0.271616,-0.120235,-0.040569,0.064035,0.004378,0.321871,-0.389776,-0.544425,0.009921,-0.117019,-0.470323,-0.042987,0.425052,0.222546,0.338156,0.058994,0.024128,0.068342,0.05868,0.292669,-0.05887,-0.329353,0.119225
4.3,-0.043563,0.112774,-0.427685,-0.465872,0.238956,0.284787,0.311268,-0.118022,-0.058633,0.066443,-0.029429,0.366291,-0.343456,-0.525499,0.010443,-0.110627,-0.46069,-0.076392,0.383781,0.2249,0.338067,0.038095,0.020689,0.07157,0.073968,0.292366,-0.12131,-0.368479,0.120269
4.32,-0.053231,0.173107,-0.419439,-0.445402,0.273458,0.2626,0.341886,-0.12667,-0.067975,0.057469,-0.036327,0.441748,-0.260857,-0.507703,0.006821,-0.095498,-0.453551,-0.108563,0.341524,0.229573,0.339192,0.014667,0.014068,0.073429,0.082102,0.298362,-0.175693,-0.40481,0.120676
4.34,-0.060931,0.192626,-0.365674,-0.424397,0.343969,0.243341,0.343153,-0.135048,-0.072882,0.033329,0.020955,0.521868,-0.124217,-0.480872,0.000231,-0.070454,-0.447567,-0.136434,0.302983,0.234355,0.342815,-0.008843,0.005035,0.073852,0.083866,0.313145,-0.214704,-0.434744,0.120375
4.36,-0.074285,0.015141,-0.273303,-0.340861,0.446075,0.233243,0.318495,-0.129223,-0.079766,0.014007,0.216788,0.585208,0.115851,-0.40078,-0.008009,-0.036538,-0.439331,-0.156783,0.274101,0.237413,0.348664,-0.030999,-0.005133,0.072628,0.084044,0.338327,-0.231156,-0.456284,0.119542
4.38,-0.054938,-0.2204,-0.232251,-0.123179,0.539554,0.255682,0.28689,-0.10996,-0.086467,0.034507,0.397337,0.52656,0.337888,-0.359518,-0.017658,-0.007808,-0.422939,-0.165382,0.264834,0.238733,0.354774,-0.050697,-0.015214,0.068725,0.091701,0.372785,-0.216352,-0.465647,0.118682
4.4,-0.055931,-0.205092,-0.28642,0.167753,0.547611,0.285909,0.255397,-0.0505,-0.03819,0.045822,0.258672,0.456981,0.38725,-0.35098,-0.02618,0.002108,-0.39919,-0.150319,0.266872,0.238957,0.358001,-0.067652,-0.024819,0.063493,0.114745,0.409281,-0.166826,-0.463167,0.117528
4.42,-0.118052,-0.134059,-0.397833,0.274157,0.559157,0.265217,0.258352,-0.037231,0.00784,0.009977,0.265644,0.323153,0.379356,-0.308972,-0.032992,-0.005685,-0.372624,-0.105192,0.277822,0.241713,0.356904,-0.079002,-0.031409,0.058616,0.140392,0.438647,-0.096373,-0.454671,0.115967
4.44,-0.110383,-0.071083,-0.371536,0.393224,0.545614,0.215355,0.2577,0.093632,-0.011476,-0.04481,0.064365,0.331935,0.404493,-0.153225,-0.042687,-0.023158,-0.356536,-0.049464,0.305646,0.247823,0.356243,-0.084971,-0.034116,0.052923,0.150401,0.446695,-0.043268,-0.452348,0.117198
4.46,-0.086266,0.00292,-0.39393,0.409705,0.524161,0.205102,0.275323,0.163982,0.00515,-0.045144,0.002109,0.34152,0.407268,-0.113172,-0.0553,-0.044609,-0.349621,0.014166,0.342804,0.250784,0.353674,-0.08012,-0.034271,0.044636,0.153997,0.441187,0.00311,-0.43542,0.118868
4.48,-0.008078,0.05636,-0.450322,0.384541,0.523527,0.211187,0.289294,0.174917,0.025536,-0.007985,-0.087309,0.299548,0.451497,-0.214573,-0.066837,-0.061775,-0.34941,0.08191,0.38034,0.248972,0.350235,-0.060918,-0.032612,0.033969,0.150663,0.43181,0.039957,-0.389652,0.12007
4.5,0.055751,0.08076,-0.533582,0.286637,0.548733,0.210401,0.295728,0.184571,0.045932,-0.008058,-0.117355,0.278796,0.462789,-0.340447,-0.071627,-0.070908,-0.356381,0.145172,0.414143,0.244097,0.348092,-0.032584,-0.028268,0.024518,0.139185,0.419388,0.071294,-0.334897,0.120587
4.52,0.076042,0.06162,-0.592964,0.104005,0.547611,0.226681,0.287135,0.164546,0.058861,0.032439,-0.181412,0.268632,0.462402,-0.44431,-0.067314,-0.071951,-0.373064,0.193869,0.444266,0.237756,0.347721,-0.000289,-0.021008,0.018452,0.118635,0.404266,0.098829,-0.2909,0.120547
4.54,0.064833,-0.042133,-0.626249,-0.157839,0.517137,0.249742,0.277894,0.105349,0.059997,0.123541,-0.159704,0.243726,0.444212,-0.504587,-0.055067,-0.068548,-0.400288,0.21699,0.470173,0.23138,0.347718,0.031271,-0.011328,0.016878,0.088397,0.387956,0.120585,-0.263439,0.120029
4.56,0.00724,-0.175147,-0.538162,-0.319871,0.401361,0.261812,0.250182,0.0745,0.051454,0.128106,0.059633,0.240465,0.300353,-0.553982,-0.038677,-0.067012,-0.435612,0.204695,0.489403,0.226413,0.347706,0.05657,-0.000665,0.022853,0.051093,0.371308,0.134379,-0.25016,0.118996
4.58,-0.026087,-0.303676,-0.358962,-0.368057,0.304883,0.235688,0.228125,0.048441,0.046536,0.070598,0.202867,0.230289,0.055735,-0.559596,-0.024024,-0.072877,-0.469781,0.157476,0.495564,0.223777,0.346795,0.073749,0.00892,0.034091,0.021252,0.354245,0.131537,-0.244778,0.117642
4.6,0.05588,-0.214874,-0.348976,-0.329515,0.30602,0.212118,0.243658,-0.00525,0.016306,0.074301,0.186584,0.269286,-0.219953,-0.50268,-0.014559,-0.090592,-0.488623,0.087411,0.485691,0.223258,0.342892,0.083235,0.016349,0.043678,0.010491,0.33353,0.105222,-0.248281,0.11599
4.62,0.095846,-0.128124,-0.322325,-0.405965,0.28967,0.226422,0.260342,-0.07069,-0.005925,0.086696,0.10966,0.282097,-0.347019,-0.496771,-0.005626,-0.106816,-0.488929,0.027379,0.47542,0.223242,0.339535,0.085317,0.021947,0.051755,0.018349,0.314238,0.059858,-0.263527,0.115767
4.64,0.002019,-0.000935,-0.337636,-0.498741,0.260885,0.280083,0.254573,-0.084012,-0.019547,0.041412,0.049418,0.307756,-0.406805,-0.536757,0.002744,-0.115501,-0.480496,-0.007487,0.455804,0.221944,0.339132,0.077313,0.024847,0.06059,0.037816,0.300892,0.005689,-0.292603,0.117639
4.66,-0.020971,0.044734,-0.40486,-0.483718,0.232547,0.298759,0.270177,-0.121475,-0.040367,0.062452,0.005406,0.322558,-0.39339,-0.546757,0.008204,-0.116664,-0.468742,-0.042365,0.42492,0.221618,0.338748,0.062157,0.024492,0.066563,0.057985,0.293901,-0.056568,-0.329214,0.119192
4.68,-0.053826,0.115389,-0.426622,-0.470377,0.234825,0.284718,0.307785,-0.116901,-0.058088,0.062181,-0.027977,0.370378,-0.34846,-0.529822,0.008207,-0.110309,-0.459379,-0.076505,0.383914,0.22387,0.338627,0.040976,0.021038,0.070033,0.073399,0.293135,-0.1195,-0.368611,0.120218
4.7,-0.06948,0.176484,-0.42245,-0.44616,0.261778,0.263886,0.336026,-0.123657,-0.068158,0.055078,-0.033714,0.444833,-0.262879,-0.511716,0.003365,-0.095466,-0.452367,-0.109901,0.342571,0.228604,0.339535,0.017126,0.014414,0.071985,0.081662,0.298833,-0.17461,-0.405426,0.120611
4.72,-0.074719,0.194553,-0.370733,-0.421842,0.324032,0.244447,0.33653,-0.132966,-0.07336,0.036571,0.022426,0.51986,-0.12359,-0.48197,-0.005132,-0.070733,-0.445807,-0.139539,0.306092,0.234021,0.342613,-0.006509,0.005386,0.072401,0.083744,0.313619,-0.214278,-0.435965,0.12041
4.74,-0.080743,0.023486,-0.293778,-0.340384,0.426309,0.239051,0.307698,-0.124844,-0.082363,0.022028,0.207149,0.569157,0.111895,-0.394233,-0.015542,-0.03745,-0.4374,-0.161244,0.276673,0.237757,0.347405,-0.028947,-0.004882,0.071405,0.084002,0.33876,-0.231247,-0.457913,0.119588
4.76,-0.051634,-0.220658,-0.217814,-0.153434,0.559747,0.249309,0.291065,-0.114974,-0.083814,0.013159,0.402314,0.535541,0.340874,-0.364694,-0.025609,-0.008979,-0.424274,-0.165918,0.254517,0.238544,0.352131,-0.049378,-0.015341,0.067897,0.091388,0.373065,-0.217457,-0.466924,0.118545
4.78,-0.038192,-0.209086,-0.282577,0.159933,0.557492,0.277186,0.262041,-0.068856,-0.031128,0.045425,0.27066,0.447002,0.400092,-0.372375,-0.033344,0.001964,-0.401181,-0.153107,0.257405,0.238759,0.354907,-0.066204,-0.024932,0.062111,0.11415,0.408974,-0.16803,-0.464303,0.11739
4.8,-0.114408,-0.131898,-0.404297,0.280597,0.557063,0.270248,0.250011,-0.054793,0.012025,0.030118,0.273093,0.320765,0.378457,-0.295031,-0.037978,-0.005163,-0.372816,-0.112408,0.275759,0.241566,0.354207,-0.078233,-0.030958,0.0565,0.140316,0.437398,-0.096366,-0.457027,0.115999
4.82,-0.11654,-0.070043,-0.374932,0.397265,0.542665,0.219576,0.251635,0.082793,-0.013357,-0.024763,0.073243,0.330667,0.398926,-0.136631,-0.045385,-0.022378,-0.355817,-0.058488,0.308252,0.247952,0.353478,-0.086104,-0.033071,0.051668,0.151021,0.444349,-0.041396,-0.454858,0.117286
4.84,-0.071491,0.011371,-0.401541,0.426303,0.530324,0.213765,0.267197,0.143967,0.002057,-0.010509,-0.00973,0.31526,0.424695,-0.129966,-0.056591,-0.043529,-0.348947,0.005354,0.347646,0.251185,0.350522,-0.08311,-0.033132,0.045616,0.155253,0.43882,0.003696,-0.433091,0.119034
4.86,-0.00439,0.057567,-0.469186,0.39706,0.537629,0.215697,0.280538,0.154341,0.019659,0.010357,-0.050925,0.28288,0.446698,-0.223038,-0.066641,-0.060524,-0.349027,0.074914,0.386363,0.249781,0.346713,-0.066399,-0.031665,0.038748,0.152274,0.428687,0.040047,-0.384942,0.120314
4.88,0.053296,0.075643,-0.535595,0.301846,0.557166,0.218605,0.285632,0.158641,0.038159,0.022476,-0.10508,0.271169,0.457166,-0.333394,-0.070143,-0.069008,-0.357099,0.140893,0.421351,0.245639,0.343901,-0.040908,-0.027971,0.033364,0.141707,0.414592,0.072207,-0.331683,0.120861
4.9,0.075135,0.067256,-0.588795,0.124608,0.556166,0.235981,0.274991,0.13666,0.054972,0.07076,-0.189561,0.266285,0.463698,-0.440635,-0.065242,-0.069753,-0.375161,0.192894,0.452407,0.240095,0.342892,-0.011495,-0.021739,0.030784,0.122853,0.398096,0.099052,-0.286669,0.120788
4.92,0.061282,-0.027566,-0.629742,-0.139629,0.523143,0.251598,0.267199,0.082252,0.057801,0.143549,-0.172862,0.247869,0.448065,-0.499665,-0.052811,-0.066282,-0.403035,0.219739,0.478864,0.23476,0.342755,0.017031,-0.01301,0.032262,0.093675,0.380945,0.120071,-0.257312,0.120201
4.94,0.016668,-0.165054,-0.562063,-0.310928,0.412237,0.262231,0.246787,0.052757,0.049134,0.140642,0.046734,0.238625,0.327129,-0.554567,-0.036694,-0.064334,-0.438663,0.211003,0.498249,0.230826,0.342689,0.039593,-0.002972,0.040848,0.056216,0.363968,0.134032,-0.243048,0.119108
4.96,-0.009601,-0.29724,-0.38595,-0.366153,0.308739,0.23814,0.226629,0.0405,0.045168,0.071715,0.200659,0.217413,0.09322,-0.564116,-0.021963,-0.069638,-0.474156,0.166252,0.504506,0.228865,0.341759,0.054545,0.006262,0.053328,0.025179,0.346953,0.132869,-0.237419,0.117756
