time,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,measured_left_hip_yaw,measured_left_hip_roll,measured_left_hip_pitch,measured_left_knee,measured_left_ankle,measured_neck_pitch,measured_head_pitch,measured_head_yaw,measured_head_roll,measured_right_hip_yaw,measured_right_hip_roll,measured_right_hip_pitch,measured_right_knee,measured_right_ankle,trunk_z_m
3.14,0.080412,0.051941,-0.504367,1.202121,0.118417,0.284878,0.29765,-0.013723,0.032942,0.000987,-0.064947,0.484487,-1.19026,-0.107246,0.093091,0.171725,-0.46591,1.293706,0.089233,0.347632,0.349013,-0.003193,0.031012,0.002809,-0.167918,0.460338,-1.298048,-0.087958,0.059207
3.16,0.080794,0.053188,-0.503278,1.200757,0.118723,0.285071,0.297086,-0.013797,0.033533,0.001086,-0.066408,0.483598,-1.188778,-0.107372,0.093044,0.171433,-0.466095,1.29318,0.089258,0.346702,0.348646,-0.003549,0.031048,0.002774,-0.167969,0.460384,-1.297585,-0.087778,0.059219
3.18,0.08112,0.054254,-0.502239,1.199512,0.119078,0.285414,0.296583,-0.013927,0.034025,0.001204,-0.067651,0.482738,-1.187517,-0.107546,0.092997,0.171224,-0.466243,1.292771,0.089283,0.345604,0.348489,-0.003888,0.031087,0.002742,-0.168024,0.460429,-1.297205,-0.08758,0.059227
3.2,0.081383,0.055099,-0.501329,1.198473,0.119445,0.285862,0.296369,-0.014188,0.03441,0.001366,-0.068626,0.481952,-1.186528,-0.107746,0.09295,0.171083,-0.466363,1.292465,0.089307,0.344397,0.348432,-0.0042,0.031129,0.002712,-0.168087,0.460474,-1.296902,-0.087379,0.059234
3.22,0.081594,0.055781,-0.500489,1.197538,0.119828,0.286322,0.296348,-0.014528,0.034718,0.001524,-0.069407,0.4812,-1.185688,-0.107989,0.092903,0.170997,-0.466461,1.292252,0.089332,0.343142,0.348391,-0.004487,0.031174,0.002685,-0.168157,0.46052,-1.296676,-0.087184,0.059238
3.24,0.081755,0.056341,-0.499728,1.196731,0.120224,0.286812,0.296396,-0.014835,0.034956,0.001678,-0.07002,0.4805,-1.185004,-0.108238,0.092856,0.170944,-0.466541,1.292121,0.089358,0.341898,0.348353,-0.00476,0.03122,0.00266,-0.168239,0.460565,-1.296522,-0.087007,0.05924
3.26,0.081866,0.056798,-0.499054,1.196086,0.120589,0.287306,0.29648,-0.015082,0.035092,0.001806,-0.070455,0.479896,-1.184473,-0.108484,0.092808,0.170899,-0.466607,1.292051,0.089384,0.34071,0.348319,-0.005026,0.031268,0.002638,-0.168343,0.460609,-1.296429,-0.086857,0.059241
3.28,0.081917,0.057114,-0.498482,1.195661,0.120833,0.287802,0.296548,-0.015212,0.035111,0.001879,-0.070704,0.479453,-1.184169,-0.108706,0.092761,0.170856,-0.466676,1.292002,0.089411,0.339603,0.348288,-0.005287,0.031316,0.002617,-0.168465,0.460653,-1.296372,-0.086738,0.059241
3.3,0.081913,0.057268,-0.498076,1.195433,0.121002,0.288234,0.296623,-0.015215,0.035057,0.001919,-0.070786,0.479171,-1.184083,-0.108887,0.092714,0.170814,-0.466747,1.291956,0.089438,0.338595,0.348261,-0.00554,0.031364,0.002598,-0.168597,0.460698,-1.296324,-0.086643,0.059241
3.32,0.081869,0.057316,-0.497788,1.195342,0.121123,0.288562,0.296717,-0.015168,0.034959,0.001928,-0.070759,0.478998,-1.184138,-0.109028,0.092667,0.170772,-0.466817,1.291913,0.089466,0.337704,0.348235,-0.005772,0.031412,0.00258,-0.168732,0.460744,-1.296279,-0.086572,0.059241
3.34,0.081801,0.057303,-0.497591,1.195347,0.121219,0.288794,0.29683,-0.015113,0.034841,0.001924,-0.070673,0.478909,-1.184282,-0.109166,0.09262,0.170732,-0.466882,1.291871,0.089493,0.336943,0.348212,-0.00597,0.031459,0.002562,-0.168863,0.46079,-1.296237,-0.086514,0.05924
3.36,0.081722,0.057252,-0.497459,1.195416,0.121288,0.288939,0.296947,-0.015075,0.034716,0.001909,-0.070552,0.478878,-1.184478,-0.109291,0.092573,0.170692,-0.466942,1.291831,0.08952,0.336318,0.34819,-0.00613,0.031505,0.002544,-0.168986,0.460835,-1.296196,-0.08646,0.05924
3.38,0.08164,0.057177,-0.49738,1.195529,0.12133,0.289015,0.297056,-0.015054,0.034591,0.001886,-0.070408,0.478888,-1.184703,-0.109393,0.092525,0.170653,-0.466999,1.291792,0.089548,0.335825,0.348169,-0.006249,0.031551,0.002526,-0.169101,0.460879,-1.296156,-0.086408,0.05924
3.4,0.081563,0.057089,-0.497341,1.195668,0.121347,0.289037,0.297152,-0.015041,0.034473,0.001859,-0.070256,0.478924,-1.184933,-0.109475,0.092478,0.170615,-0.467051,1.291755,0.089576,0.335453,0.348149,-0.006331,0.031595,0.002508,-0.169206,0.460922,-1.296117,-0.086357,0.05924
3.42,0.081499,0.057,-0.497324,1.195815,0.121336,0.289017,0.297234,-0.015016,0.034361,0.001831,-0.070106,0.478971,-1.185148,-0.109543,0.09243,0.170578,-0.4671,1.291719,0.089603,0.335189,0.34813,-0.006387,0.031638,0.00249,-0.1693,0.460965,-1.296078,-0.086307,0.05924
3.44,0.081448,0.056919,-0.497322,1.195962,0.121302,0.288974,0.2973,-0.014951,0.034259,0.001809,-0.06997,0.479017,-1.185336,-0.109598,0.092383,0.170541,-0.46715,1.291683,0.08963,0.335017,0.348111,-0.006436,0.03168,0.002472,-0.169385,0.461006,-1.296039,-0.086258,0.05924
3.46,0.081411,0.056847,-0.497324,1.196101,0.121257,0.288913,0.29735,-0.014866,0.034167,0.00179,-0.069851,0.479066,-1.185503,-0.109641,0.092335,0.170505,-0.467198,1.291648,0.089658,0.33492,0.348093,-0.006483,0.031722,0.002453,-0.16946,0.461047,-1.296,-0.08621,0.05924
3.48,0.081424,0.056819,-0.497286,1.196157,0.121191,0.288883,0.297384,-0.014773,0.0341,0.001765,-0.069784,0.479066,-1.185562,-0.109663,0.092288,0.170469,-0.467246,1.291614,0.089685,0.334868,0.348074,-0.00653,0.031763,0.002434,-0.169527,0.461086,-1.29596,-0.086163,0.059241
3.5,0.081457,0.056823,-0.497223,1.196173,0.121131,0.288888,0.297392,-0.014676,0.034049,0.00175,-0.06976,0.479044,-1.185573,-0.109677,0.092242,0.170435,-0.467293,1.291578,0.089711,0.334825,0.348055,-0.006576,0.031803,0.002415,-0.169587,0.461123,-1.29592,-0.086117,0.059241
3.52,0.081496,0.056849,-0.497148,1.196164,0.121089,0.288884,0.297387,-0.014602,0.034014,0.001743,-0.069764,0.479008,-1.185563,-0.109691,0.092196,0.1704,-0.467338,1.291542,0.089738,0.334783,0.348036,-0.006621,0.031842,0.002396,-0.169644,0.46116,-1.295878,-0.086072,0.059241
3.54,0.081535,0.056887,-0.497066,1.196146,0.121053,0.288879,0.297379,-0.014544,0.033986,0.00174,-0.069782,0.478964,-1.185542,-0.109707,0.09215,0.170366,-0.467383,1.291507,0.089764,0.334742,0.348017,-0.006665,0.031881,0.002376,-0.169697,0.461195,-1.295836,-0.086027,0.059242
3.56,0.081574,0.056925,-0.496983,1.196128,0.121018,0.288878,0.29737,-0.01449,0.03396,0.001739,-0.0698,0.47892,-1.18552,-0.109724,0.092105,0.170333,-0.467428,1.291471,0.089789,0.334701,0.347997,-0.006709,0.03192,0.002357,-0.169748,0.46123,-1.295794,-0.085983,0.059243
3.58,0.08161,0.056961,-0.496903,1.196115,0.120982,0.28888,0.297364,-0.014433,0.033933,0.001737,-0.069815,0.478879,-1.185503,-0.109741,0.092061,0.1703,-0.467471,1.291436,0.089815,0.33466,0.347978,-0.006752,0.031958,0.002338,-0.169798,0.461265,-1.295752,-0.085939,0.059243
3.6,0.081646,0.056993,-0.496827,1.196105,0.120944,0.288885,0.297361,-0.014371,0.033903,0.001735,-0.069825,0.47884,-1.185488,-0.109759,0.092017,0.170268,-0.467515,1.291401,0.089839,0.334619,0.34796,-0.006795,0.031996,0.002319,-0.169847,0.461299,-1.29571,-0.085896,0.059244
3.62,0.08168,0.057021,-0.496753,1.196099,0.120904,0.288891,0.297361,-0.014305,0.033871,0.001731,-0.06983,0.478804,-1.185477,-0.109776,0.091973,0.170236,-0.467558,1.291366,0.089864,0.334578,0.347941,-0.006837,0.032033,0.0023,-0.169895,0.461333,-1.295669,-0.085853,0.059244
3.64,0.081713,0.057047,-0.496682,1.196095,0.120863,0.288898,0.297362,-0.014237,0.033838,0.001727,-0.069833,0.47877,-1.185467,-0.109793,0.09193,0.170204,-0.467601,1.291332,0.089887,0.334537,0.347922,-0.006879,0.03207,0.002282,-0.169944,0.461366,-1.295627,-0.08581,0.059245
3.66,0.081746,0.057072,-0.496612,1.196093,0.120823,0.288905,0.297364,-0.014169,0.033804,0.001723,-0.069835,0.478737,-1.185459,-0.10981,0.091887,0.170173,-0.467643,1.291298,0.089911,0.334496,0.347904,-0.00692,0.032107,0.002263,-0.169992,0.461399,-1.295585,-0.085767,0.059245
3.68,0.081779,0.057096,-0.496543,1.19609,0.120783,0.288911,0.297366,-0.014101,0.033771,0.001719,-0.069836,0.478704,-1.185449,-0.109826,0.091845,0.170142,-0.467684,1.291265,0.089934,0.334456,0.347886,-0.00696,0.032143,0.002245,-0.17004,0.461431,-1.295544,-0.085725,0.059246
3.7,0.081812,0.05712,-0.496475,1.196088,0.120745,0.288917,0.297368,-0.014035,0.033738,0.001715,-0.069837,0.478672,-1.185441,-0.109842,0.091803,0.170111,-0.467725,1.291231,0.089957,0.334416,0.347867,-0.007,0.032179,0.002226,-0.170087,0.461463,-1.295503,-0.085684,0.059246
3.72,0.081844,0.057144,-0.496407,1.196084,0.120706,0.288923,0.29737,-0.013969,0.033705,0.001711,-0.069837,0.47864,-1.185433,-0.109857,0.091761,0.17008,-0.467766,1.291198,0.089979,0.334375,0.347849,-0.007039,0.032214,0.002208,-0.170135,0.461495,-1.295462,-0.085642,0.059247
3.74,0.081876,0.057167,-0.496341,1.196082,0.120668,0.288929,0.297372,-0.013906,0.033673,0.001708,-0.069838,0.478609,-1.185424,-0.109872,0.09172,0.17005,-0.467806,1.291165,0.090001,0.334336,0.347832,-0.007078,0.032249,0.00219,-0.170182,0.461526,-1.295421,-0.085602,0.059247
3.76,0.081908,0.05719,-0.496276,1.196079,0.120631,0.288934,0.297374,-0.013843,0.033641,0.001704,-0.069838,0.478578,-1.185416,-0.109887,0.091679,0.17002,-0.467845,1.291132,0.090022,0.334296,0.347814,-0.007116,0.032284,0.002172,-0.170229,0.461557,-1.29538,-0.085561,0.059248
3.78,0.081939,0.057213,-0.496211,1.196077,0.120594,0.28894,0.297376,-0.013781,0.033609,0.001701,-0.069838,0.478548,-1.185408,-0.109902,0.091639,0.16999,-0.467884,1.2911,0.090043,0.334256,0.347796,-0.007153,0.032318,0.002154,-0.170276,0.461588,-1.29534,-0.085521,0.059248
3.8,0.081971,0.057235,-0.496147,1.196076,0.120558,0.288945,0.297378,-0.013719,0.033577,0.001698,-0.069837,0.478518,-1.1854,-0.109916,0.091599,0.16996,-0.467923,1.291067,0.090064,0.334217,0.347779,-0.00719,0.032352,0.002136,-0.170323,0.461618,-1.295299,-0.085481,0.059249
3.82,0.082001,0.057256,-0.496085,1.196073,0.120522,0.28895,0.29738,-0.013659,0.033546,0.001695,-0.069837,0.478488,-1.185393,-0.10993,0.09156,0.169931,-0.467961,1.291035,0.090084,0.334178,0.347761,-0.007227,0.032386,0.002118,-0.170369,0.461648,-1.295259,-0.085441,0.059249
3.84,0.082032,0.057277,-0.496023,1.196072,0.120486,0.288955,0.297382,-0.013599,0.033515,0.001692,-0.069835,0.478459,-1.185385,-0.109943,0.091521,0.169902,-0.467999,1.291003,0.090105,0.334139,0.347744,-0.007263,0.032419,0.0021,-0.170415,0.461677,-1.295219,-0.085402,0.05925
3.86,0.082062,0.057298,-0.495962,1.196071,0.120451,0.28896,0.297384,-0.013541,0.033484,0.001689,-0.069833,0.478431,-1.185378,-0.109957,0.091482,0.169873,-0.468036,1.290971,0.090124,0.3341,0.347727,-0.007298,0.032452,0.002082,-0.170461,0.461707,-1.295179,-0.085363,0.05925
3.88,0.082092,0.057318,-0.495902,1.196069,0.120417,0.288964,0.297386,-0.013482,0.033454,0.001686,-0.069832,0.478403,-1.185371,-0.10997,0.091444,0.169844,-0.468072,1.29094,0.090144,0.334061,0.34771,-0.007333,0.032484,0.002065,-0.170507,0.461736,-1.295139,-0.085324,0.059251
3.9,0.082121,0.057338,-0.495843,1.196069,0.120383,0.288969,0.297388,-0.013425,0.033424,0.001683,-0.069829,0.478375,-1.185365,-0.109982,0.091406,0.169816,-0.468108,1.290909,0.090163,0.334023,0.347693,-0.007367,0.032516,0.002047,-0.170553,0.461764,-1.2951,-0.085286,0.059251
3.92,0.08215,0.057357,-0.495785,1.196068,0.120349,0.288973,0.297391,-0.013368,0.033394,0.001681,-0.069826,0.478348,-1.185358,-0.109995,0.091368,0.169788,-0.468144,1.290877,0.090181,0.333984,0.347676,-0.007401,0.032548,0.00203,-0.170598,0.461792,-1.295061,-0.085248,0.059252
3.94,0.082179,0.057376,-0.495728,1.196068,0.120316,0.288977,0.297393,-0.013312,0.033364,0.001678,-0.069823,0.478321,-1.185352,-0.110007,0.091331,0.16976,-0.468179,1.290846,0.0902,0.333946,0.34766,-0.007435,0.032579,0.002013,-0.170643,0.46182,-1.295021,-0.085211,0.059252
3.96,0.082208,0.057394,-0.495672,1.196066,0.120283,0.288982,0.297395,-0.013257,0.033335,0.001676,-0.06982,0.478295,-1.185346,-0.110019,0.091295,0.169733,-0.468214,1.290816,0.090218,0.333908,0.347643,-0.007468,0.03261,0.001996,-0.170688,0.461848,-1.294982,-0.085173,0.059253
3.98,0.082236,0.057412,-0.495616,1.196066,0.120251,0.288986,0.297397,-0.013203,0.033305,0.001674,-0.069817,0.478269,-1.185341,-0.110031,0.091258,0.169705,-0.468248,1.290785,0.090236,0.33387,0.347627,-0.0075,0.03264,0.001979,-0.170733,0.461876,-1.294944,-0.085136,0.059253
4.0,0.082264,0.05743,-0.495561,1.196066,0.120219,0.28899,0.297399,-0.013149,0.033276,0.001671,-0.069813,0.478243,-1.185335,-0.110042,0.091222,0.169678,-0.468282,1.290754,0.090253,0.333832,0.34761,-0.007532,0.032671,0.001962,-0.170778,0.461903,-1.294905,-0.085099,0.059253
4.02,0.082292,0.057447,-0.495507,1.196066,0.120187,0.288994,0.297402,-0.013096,0.033248,0.001669,-0.069809,0.478218,-1.185329,-0.110053,0.091187,0.169651,-0.468315,1.290724,0.09027,0.333795,0.347594,-0.007563,0.032701,0.001945,-0.170822,0.461929,-1.294867,-0.085063,0.059254
4.04,0.082319,0.057464,-0.495454,1.196067,0.120156,0.288998,0.297404,-0.013044,0.033219,0.001667,-0.069804,0.478194,-1.185324,-0.110064,0.091151,0.169625,-0.468348,1.290694,0.090287,0.333757,0.347578,-0.007594,0.03273,0.001928,-0.170866,0.461956,-1.294828,-0.085027,0.059254
4.06,0.082346,0.05748,-0.495402,1.196067,0.120126,0.289001,0.297406,-0.012992,0.033191,0.001665,-0.069799,0.478169,-1.185318,-0.110074,0.091116,0.169598,-0.468381,1.290664,0.090304,0.33372,0.347562,-0.007625,0.032759,0.001911,-0.17091,0.461982,-1.29479,-0.084991,0.059255
4.08,0.082373,0.057497,-0.49535,1.196067,0.120095,0.289005,0.297408,-0.012941,0.033163,0.001664,-0.069794,0.478145,-1.185314,-0.110085,0.091082,0.169572,-0.468413,1.290635,0.09032,0.333683,0.347547,-0.007655,0.032788,0.001894,-0.170954,0.462008,-1.294752,-0.084955,0.059255
4.1,0.0824,0.057512,-0.495299,1.196068,0.120065,0.289009,0.297411,-0.012891,0.033135,0.001662,-0.069789,0.478122,-1.185309,-0.110095,0.091047,0.169546,-0.468445,1.290605,0.090336,0.333646,0.347531,-0.007685,0.032817,0.001878,-0.170997,0.462034,-1.294715,-0.08492,0.059256
4.12,0.082426,0.057528,-0.495249,1.196069,0.120036,0.289012,0.297413,-0.012841,0.033108,0.00166,-0.069784,0.478099,-1.185305,-0.110105,0.091014,0.16952,-0.468476,1.290576,0.090352,0.333609,0.347515,-0.007714,0.032845,0.001862,-0.17104,0.462059,-1.294677,-0.084885,0.059256
4.14,0.082452,0.057543,-0.4952,1.19607,0.120007,0.289015,0.297415,-0.012792,0.033081,0.001659,-0.069778,0.478076,-1.1853,-0.110114,0.09098,0.169494,-0.468507,1.290546,0.090367,0.333573,0.3475,-0.007743,0.032873,0.001845,-0.171083,0.462085,-1.29464,-0.08485,0.059256
4.16,0.082478,0.057558,-0.495151,1.196071,0.119978,0.289019,0.297418,-0.012744,0.033054,0.001657,-0.069772,0.478053,-1.185296,-0.110124,0.090947,0.169469,-0.468537,1.290518,0.090382,0.333536,0.347485,-0.007771,0.032901,0.001829,-0.171126,0.46211,-1.294603,-0.084816,0.059257
4.18,0.082503,0.057572,-0.495103,1.196072,0.11995,0.289022,0.29742,-0.012696,0.033027,0.001656,-0.069766,0.478031,-1.185292,-0.110133,0.090914,0.169444,-0.468567,1.290489,0.090397,0.3335,0.34747,-0.007799,0.032928,0.001813,-0.171169,0.462134,-1.294566,-0.084781,0.059257
4.2,0.082528,0.057586,-0.495056,1.196073,0.119922,0.289025,0.297422,-0.012649,0.033001,0.001655,-0.06976,0.478009,-1.185288,-0.110142,0.090881,0.169419,-0.468597,1.29046,0.090412,0.333464,0.347454,-0.007826,0.032955,0.001797,-0.171211,0.462159,-1.294529,-0.084747,0.059258
4.22,0.082553,0.0576,-0.495009,1.196075,0.119894,0.289028,0.297425,-0.012602,0.032975,0.001654,-0.069753,0.477988,-1.185284,-0.110151,0.090849,0.169394,-0.468626,1.290432,0.090426,0.333428,0.347439,-0.007854,0.032981,0.001781,-0.171253,0.462183,-1.294493,-0.084714,0.059258
4.24,0.082578,0.057614,-0.494963,1.196076,0.119867,0.289031,0.297427,-0.012556,0.032949,0.001653,-0.069747,0.477967,-1.185281,-0.110159,0.090817,0.169369,-0.468655,1.290403,0.09044,0.333392,0.347425,-0.00788,0.033008,0.001765,-0.171295,0.462207,-1.294456,-0.08468,0.059258
4.26,0.082602,0.057627,-0.494918,1.196078,0.11984,0.289034,0.297429,-0.012511,0.032923,0.001652,-0.069739,0.477946,-1.185277,-0.110168,0.090786,0.169345,-0.468684,1.290375,0.090454,0.333356,0.34741,-0.007907,0.033034,0.001749,-0.171337,0.462231,-1.29442,-0.084647,0.059259
4.28,0.082627,0.05764,-0.494874,1.196079,0.119814,0.289037,0.297432,-0.012466,0.032898,0.001651,-0.069732,0.477925,-1.185273,-0.110176,0.090754,0.169321,-0.468712,1.290347,0.090468,0.333321,0.347395,-0.007933,0.03306,0.001733,-0.171378,0.462254,-1.294384,-0.084614,0.059259
4.3,0.082651,0.057652,-0.49483,1.196081,0.119788,0.28904,0.297434,-0.012422,0.032872,0.00165,-0.069725,0.477905,-1.18527,-0.110184,0.090724,0.169297,-0.46874,1.290319,0.090481,0.333286,0.347381,-0.007958,0.033085,0.001718,-0.17142,0.462277,-1.294348,-0.084581,0.059259
4.32,0.082674,0.057665,-0.494786,1.196083,0.119762,0.289043,0.297436,-0.012379,0.032847,0.001649,-0.069717,0.477885,-1.185267,-0.110192,0.090693,0.169273,-0.468767,1.290292,0.090494,0.33325,0.347366,-0.007983,0.03311,0.001702,-0.171461,0.4623,-1.294312,-0.084549,0.05926
4.34,0.082698,0.057677,-0.494744,1.196086,0.119736,0.289045,0.297439,-0.012336,0.032823,0.001648,-0.06971,0.477865,-1.185264,-0.110199,0.090663,0.169249,-0.468794,1.290264,0.090507,0.333215,0.347352,-0.008008,0.033135,0.001687,-0.171502,0.462323,-1.294277,-0.084517,0.05926
4.36,0.082721,0.057689,-0.494702,1.196088,0.119711,0.289048,0.297441,-0.012293,0.032798,0.001648,-0.069702,0.477846,-1.185261,-0.110207,0.090633,0.169226,-0.468821,1.290237,0.09052,0.33318,0.347338,-0.008032,0.03316,0.001671,-0.171542,0.462345,-1.294241,-0.084485,0.059261
4.38,0.082744,0.0577,-0.49466,1.19609,0.119687,0.28905,0.297444,-0.012251,0.032774,0.001647,-0.069694,0.477827,-1.185259,-0.110214,0.090603,0.169203,-0.468848,1.29021,0.090532,0.333146,0.347324,-0.008056,0.033184,0.001656,-0.171583,0.462368,-1.294206,-0.084453,0.059261
4.4,0.082767,0.057712,-0.49462,1.196092,0.119662,0.289053,0.297446,-0.01221,0.03275,0.001646,-0.069686,0.477808,-1.185256,-0.110221,0.090573,0.16918,-0.468874,1.290183,0.090544,0.333111,0.34731,-0.00808,0.033208,0.001641,-0.171623,0.46239,-1.294171,-0.084422,0.059261
4.42,0.082789,0.057723,-0.494579,1.196095,0.119638,0.289055,0.297448,-0.012169,0.032726,0.001646,-0.069677,0.47779,-1.185254,-0.110228,0.090544,0.169157,-0.4689,1.290156,0.090556,0.333076,0.347296,-0.008103,0.033232,0.001626,-0.171663,0.462412,-1.294137,-0.08439,0.059262
4.44,0.082812,0.057734,-0.49454,1.196097,0.119614,0.289057,0.297451,-0.012129,0.032703,0.001646,-0.069669,0.477772,-1.185251,-0.110235,0.090516,0.169134,-0.468925,1.29013,0.090568,0.333042,0.347282,-0.008126,0.033255,0.001611,-0.171703,0.462433,-1.294102,-0.084359,0.059262
4.46,0.082834,0.057744,-0.494501,1.1961,0.119591,0.28906,0.297453,-0.012089,0.03268,0.001645,-0.06966,0.477754,-1.185249,-0.110241,0.090487,0.169112,-0.46895,1.290103,0.09058,0.333008,0.347268,-0.008149,0.033278,0.001596,-0.171742,0.462455,-1.294068,-0.084329,0.059262
4.48,0.082855,0.057754,-0.494462,1.196102,0.119568,0.289062,0.297456,-0.012049,0.032657,0.001645,-0.069651,0.477736,-1.185246,-0.110248,0.090459,0.169089,-0.468975,1.290077,0.090591,0.332974,0.347255,-0.008171,0.033301,0.001581,-0.171782,0.462476,-1.294033,-0.084298,0.059263
4.5,0.082877,0.057765,-0.494424,1.196105,0.119545,0.289064,0.297458,-0.012011,0.032634,0.001645,-0.069643,0.477719,-1.185244,-0.110254,0.090431,0.169067,-0.468999,1.290051,0.090602,0.33294,0.347241,-0.008193,0.033324,0.001566,-0.171821,0.462497,-1.293999,-0.084268,0.059263
4.52,0.082898,0.057774,-0.494387,1.196108,0.119523,0.289066,0.297461,-0.011972,0.032611,0.001645,-0.069634,0.477701,-1.185242,-0.11026,0.090403,0.169045,-0.469023,1.290025,0.090613,0.332906,0.347228,-0.008215,0.033346,0.001551,-0.17186,0.462518,-1.293965,-0.084238,0.059263
4.54,0.08292,0.057784,-0.49435,1.196111,0.119501,0.289069,0.297463,-0.011934,0.032589,0.001645,-0.069625,0.477684,-1.18524,-0.110266,0.090376,0.169023,-0.469047,1.289999,0.090624,0.332873,0.347215,-0.008236,0.033368,0.001537,-0.171899,0.462538,-1.293932,-0.084208,0.059264
4.56,0.082941,0.057794,-0.494313,1.196114,0.119479,0.289071,0.297466,-0.011897,0.032567,0.001645,-0.069615,0.477668,-1.185239,-0.110272,0.090349,0.169001,-0.469071,1.289974,0.090634,0.332839,0.347202,-0.008257,0.03339,0.001522,-0.171937,0.462558,-1.293898,-0.084178,0.059264
4.58,0.082961,0.057803,-0.494278,1.196117,0.119457,0.289072,0.297468,-0.01186,0.032545,0.001645,-0.069606,0.477651,-1.185237,-0.110277,0.090322,0.16898,-0.469094,1.289948,0.090645,0.332806,0.347189,-0.008278,0.033412,0.001508,-0.171976,0.462579,-1.293865,-0.084149,0.059264
4.6,0.082982,0.057812,-0.494242,1.19612,0.119436,0.289075,0.297471,-0.011824,0.032524,0.001645,-0.069596,0.477635,-1.185235,-0.110283,0.090295,0.168959,-0.469117,1.289923,0.090655,0.332773,0.347176,-0.008298,0.033433,0.001494,-0.172014,0.462599,-1.293832,-0.084119,0.059265
4.62,0.083002,0.057821,-0.494207,1.196123,0.119415,0.289076,0.297473,-0.011788,0.032502,0.001645,-0.069587,0.477619,-1.185234,-0.110288,0.090269,0.168937,-0.46914,1.289898,0.090665,0.33274,0.347163,-0.008318,0.033454,0.001479,-0.172052,0.462618,-1.293798,-0.08409,0.059265
4.64,0.083022,0.05783,-0.494173,1.196127,0.119394,0.289078,0.297475,-0.011752,0.032481,0.001645,-0.069577,0.477604,-1.185232,-0.110293,0.090243,0.168916,-0.469162,1.289873,0.090674,0.332707,0.34715,-0.008338,0.033475,0.001465,-0.172089,0.462638,-1.293766,-0.084062,0.059265
4.66,0.083042,0.057838,-0.494139,1.19613,0.119374,0.28908,0.297478,-0.011718,0.03246,0.001645,-0.069567,0.477588,-1.185231,-0.110298,0.090217,0.168895,-0.469184,1.289848,0.090684,0.332674,0.347137,-0.008357,0.033495,0.001451,-0.172127,0.462657,-1.293733,-0.084033,0.059265
4.68,0.083062,0.057847,-0.494106,1.196133,0.119354,0.289082,0.29748,-0.011683,0.032439,0.001646,-0.069557,0.477573,-1.18523,-0.110303,0.090192,0.168875,-0.469206,1.289823,0.090693,0.332641,0.347125,-0.008377,0.033516,0.001437,-0.172164,0.462677,-1.2937,-0.084005,0.059266
4.7,0.083081,0.057855,-0.494073,1.196136,0.119334,0.289084,0.297483,-0.011649,0.032419,0.001646,-0.069548,0.477558,-1.185228,-0.110308,0.090166,0.168854,-0.469227,1.289799,0.090703,0.332609,0.347112,-0.008395,0.033536,0.001423,-0.172201,0.462696,-1.293668,-0.083977,0.059266
4.72,0.083101,0.057863,-0.494041,1.19614,0.119314,0.289086,0.297485,-0.011615,0.032398,0.001646,-0.069538,0.477543,-1.185227,-0.110313,0.090141,0.168834,-0.469249,1.289775,0.090712,0.332577,0.3471,-0.008414,0.033556,0.00141,-0.172238,0.462714,-1.293636,-0.083949,0.059266
4.74,0.08312,0.057871,-0.494009,1.196144,0.119295,0.289087,0.297488,-0.011582,0.032378,0.001647,-0.069528,0.477529,-1.185226,-0.110317,0.090117,0.168813,-0.46927,1.28975,0.09072,0.332544,0.347088,-0.008432,0.033576,0.001396,-0.172275,0.462733,-1.293604,-0.083921,0.059267
4.76,0.083139,0.057878,-0.493977,1.196147,0.119276,0.289089,0.29749,-0.011549,0.032358,0.001647,-0.069517,0.477514,-1.185225,-0.110322,0.090092,0.168793,-0.46929,1.289726,0.090729,0.332512,0.347076,-0.00845,0.033595,0.001382,-0.172311,0.462752,-1.293572,-0.083893,0.059267
4.78,0.083158,0.057886,-0.493946,1.196151,0.119257,0.289091,0.297493,-0.011517,0.032338,0.001648,-0.069507,0.4775,-1.185224,-0.110326,0.090068,0.168773,-0.469311,1.289702,0.090738,0.33248,0.347064,-0.008468,0.033614,0.001369,-0.172347,0.46277,-1.29354,-0.083866,0.059267
4.8,0.083176,0.057893,-0.493915,1.196154,0.119239,0.289092,0.297495,-0.011485,0.032319,0.001649,-0.069497,0.477486,-1.185223,-0.110331,0.090044,0.168753,-0.469331,1.289679,0.090746,0.332449,0.347052,-0.008485,0.033633,0.001355,-0.172383,0.462788,-1.293509,-0.083839,0.059267
4.82,0.083194,0.0579,-0.493885,1.196158,0.119221,0.289094,0.297498,-0.011453,0.0323,0.001649,-0.069486,0.477472,-1.185223,-0.110335,0.09002,0.168734,-0.469351,1.289655,0.090754,0.332417,0.34704,-0.008503,0.033652,0.001342,-0.172419,0.462806,-1.293478,-0.083812,0.059268
4.84,0.083213,0.057907,-0.493856,1.196161,0.119203,0.289095,0.2975,-0.011422,0.032281,0.00165,-0.069476,0.477459,-1.185222,-0.110339,0.089997,0.168714,-0.469371,1.289632,0.090762,0.332385,0.347028,-0.008519,0.03367,0.001328,-0.172455,0.462824,-1.293446,-0.083785,0.059268
